refExp,repNum,rater,expType
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
1,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
1,0,Justin,tower
1,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
1,1,Justin,tower
1,1,Justin,tower
1,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
1,1,Justin,tower
1,2,Justin,tower
0,2,Justin,tower
1,2,Justin,tower
2,2,Justin,tower
2,2,Justin,tower
2,3,Justin,tower
2,3,Justin,tower
2,3,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
1,0,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
1,1,Justin,tower
0,1,Justin,tower
2,1,Justin,tower
2,1,Justin,tower
2,2,Justin,tower
2,2,Justin,tower
2,2,Justin,tower
2,3,Justin,tower
2,3,Justin,tower
2,3,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
1,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,3,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
1,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
1,0,Justin,tower
1,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
2,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
1,1,Justin,tower
1,1,Justin,tower
0,1,Justin,tower
0,1,Justin,tower
0,2,Justin,tower
1,2,Justin,tower
2,2,Justin,tower
0,2,Justin,tower
0,2,Justin,tower
2,2,Justin,tower
1,2,Justin,tower
1,2,Justin,tower
0,2,Justin,tower
1,2,Justin,tower
1,3,Justin,tower
1,3,Justin,tower
1,3,Justin,tower
1,3,Justin,tower
1,3,Justin,tower
1,3,Justin,tower
0,0,Justin,tower
0,0,Justin,tower
1,0,Justin,tower
1,0,Justin,tower
1,0,Justin,tower
1,0,Justin,tower
1,0,Justin,tower
2,0,Justin,tower
1,0,Justin,tower
1,0,Justin,tower
0,0,Justin,tower
1,0,Justin,tower
1,0,Justin,tower
2,1,Justin,tower
1,1,Justin,tower
2,1,Justin,tower
2,1,Justin,tower
2,2,Justin,tower
0,2,Justin,tower
2,2,Justin,tower
2,2,Justin,tower
2,3,Justin,tower
2,3,Justin,tower
2,3,Justin,tower
1,0,Julia,block
2,0,Julia,block
4,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
4,1,Julia,block
4,1,Julia,block
0,1,Julia,block
1,1,Julia,block
0,1,Julia,block
4,1,Julia,block
1,1,Julia,block
4,2,Julia,block
0,2,Julia,block
4,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
3,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
0,1,Julia,block
6,1,Julia,block
2,1,Julia,block
4,1,Julia,block
1,1,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
2,0,Julia,block
2,0,Julia,block
0,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
0,0,Julia,block
0,0,Julia,block
1,0,Julia,block
0,0,Julia,block
0,0,Julia,block
0,0,Julia,block
0,0,Julia,block
0,0,Julia,block
0,0,Julia,block
0,0,Julia,block
0,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
1,0,Julia,block
0,0,Julia,block
0,0,Julia,block
1,0,Julia,block
1,0,Julia,block
0,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
6,0,Julia,block
4,0,Julia,block
0,0,Julia,block
1,0,Julia,block
2,0,Julia,block
0,0,Julia,block
0,0,Julia,block
2,0,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
0,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
0,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
0,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,0,Julia,block
0,0,Julia,block
0,0,Julia,block
0,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,3,Julia,block
2,3,Julia,block
0,3,Julia,block
1,3,Julia,block
1,3,Julia,block
2,3,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
0,0,Julia,block
1,0,Julia,block
0,0,Julia,block
1,0,Julia,block
2,0,Julia,block
0,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
0,0,Julia,block
0,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
0,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
4,2,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
2,3,Julia,block
1,3,Julia,block
1,3,Julia,block
0,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
0,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
0,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
0,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
0,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
0,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
0,2,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
0,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
4,0,Julia,block
4,0,Julia,block
4,0,Julia,block
2,0,Julia,block
2,0,Julia,block
3,0,Julia,block
2,0,Julia,block
2,1,Julia,block
3,1,Julia,block
3,1,Julia,block
3,1,Julia,block
3,1,Julia,block
3,1,Julia,block
3,2,Julia,block
2,2,Julia,block
3,2,Julia,block
3,2,Julia,block
3,2,Julia,block
4,2,Julia,block
0,3,Julia,block
0,3,Julia,block
4,3,Julia,block
3,3,Julia,block
2,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
4,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
0,0,Julia,block
4,0,Julia,block
2,0,Julia,block
0,1,Julia,block
4,1,Julia,block
4,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,1,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
6,0,Julia,block
8,0,Julia,block
4,0,Julia,block
7,0,Julia,block
3,0,Julia,block
4,0,Julia,block
4,0,Julia,block
0,0,Julia,block
4,1,Julia,block
4,1,Julia,block
4,1,Julia,block
4,1,Julia,block
0,1,Julia,block
4,1,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,3,Julia,block
4,3,Julia,block
4,3,Julia,block
4,3,Julia,block
4,3,Julia,block
4,3,Julia,block
8,0,Julia,block
8,0,Julia,block
8,0,Julia,block
4,1,Julia,block
8,1,Julia,block
4,1,Julia,block
0,2,Julia,block
8,2,Julia,block
0,2,Julia,block
0,3,Julia,block
0,3,Julia,block
0,3,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
0,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
0,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
0,2,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
0,3,Julia,block
0,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
0,3,Julia,block
1,3,Julia,block
1,3,Julia,block
0,3,Julia,block
1,3,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
3,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,1,Julia,block
3,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
4,1,Julia,block
4,1,Julia,block
4,1,Julia,block
3,1,Julia,block
1,1,Julia,block
2,2,Julia,block
1,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,3,Julia,block
4,3,Julia,block
4,3,Julia,block
4,3,Julia,block
4,3,Julia,block
4,3,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
0,0,Julia,block
1,0,Julia,block
1,0,Julia,block
2,0,Julia,block
1,0,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
2,1,Julia,block
2,1,Julia,block
2,2,Julia,block
2,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
2,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,3,Julia,block
2,3,Julia,block
1,3,Julia,block
2,3,Julia,block
1,3,Julia,block
3,3,Julia,block
0,3,Julia,block
1,3,Julia,block
2,3,Julia,block
1,3,Julia,block
2,3,Julia,block
2,3,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
0,0,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
0,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,2,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
3,0,Julia,block
2,0,Julia,block
1,0,Julia,block
2,0,Julia,block
3,0,Julia,block
1,0,Julia,block
2,0,Julia,block
2,0,Julia,block
3,0,Julia,block
2,0,Julia,block
2,0,Julia,block
4,1,Julia,block
4,1,Julia,block
1,1,Julia,block
4,1,Julia,block
4,1,Julia,block
3,1,Julia,block
4,1,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
4,2,Julia,block
0,2,Julia,block
4,3,Julia,block
4,3,Julia,block
0,3,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,0,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,1,Julia,block
1,1,Julia,block
1,1,Julia,block
2,1,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,2,Julia,block
2,2,Julia,block
1,2,Julia,block
1,2,Julia,block
0,2,Julia,block
2,2,Julia,block
1,3,Julia,block
2,3,Julia,block
1,3,Julia,block
1,3,Julia,block
1,3,Julia,block
2,3,Julia,block
1,3,Julia,block
0,3,Julia,block
2,3,Julia,block
1,3,Julia,block
2,3,Julia,block
1,3,Julia,block
1,3,Julia,block
0,3,Julia,block
2,3,Julia,block
1,3,Julia,block
1,3,Julia,block
2,3,Julia,block
2,0,Julia,block
1,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
2,0,Julia,block
