Unnamed: 0,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,trialScore,cumulativeScore,cumulativeBonus,eventType,practice,individualPracticeAttempts,flagged,time_final_block,total_block_duration,total_chat_duration,total_duration,diff
11,5f51646c1034572e66880260,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169643999.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,C,9.0,0,3,100,993,2.4,endTrial,False,0.0,False,127371.0,51523.0,75708.0,127231.0,140.0
12,5f5164e11034572e66880289,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169761653.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,L,10.0,0,3,100,1093,2.65,endTrial,False,0.0,False,110261.0,52467.0,57652.0,110119.0,142.0
13,5f51653e1034572e668802a2,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169854465.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,L,11.0,0,3,100,1193,2.9,endTrial,False,0.0,False,85063.0,28463.0,56521.0,84984.0,79.0
0,5f4fe2ef1034572e6687f9bb,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599070959295.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,horizontal,vertical,,0,practice,100,0,0.0,endTrial,True,0.0,False,,,,,
1,5f4fe43b1034572e6687f9eb,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071291847.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,Pi,0.0,0,0,100,100,0.25,endTrial,False,0.0,False,324390.0,87998.0,217781.0,305779.0,18611.0
2,5f4fe59d1034572e6687fa2b,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071645423.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,Pi,1.0,0,0,75,175,0.35,endTrial,False,0.0,False,348398.0,86632.0,257557.0,344189.0,4209.0
3,5f4fe67c1034572e6687fa59,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071868271.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,C,2.0,0,0,62,237,0.44,endTrial,False,0.0,False,216990.0,75894.0,134427.0,210321.0,6669.0
4,5f4fe7901034572e6687fa87,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599072144841.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,Pi,C,3.0,0,1,100,337,0.7,endTrial,False,0.0,False,268343.0,79830.0,176910.0,256740.0,11603.0
5,5f4fe87b1034572e6687faaf,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599072379464.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,Pi,L,4.0,0,1,68,405,0.8,endTrial,False,0.0,False,229118.0,86486.0,139457.0,225943.0,3175.0
6,5f4fe96f1034572e6687fae6,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599072623912.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,L,5.0,0,1,100,505,1.04,endTrial,False,0.0,False,235403.0,56836.0,170196.0,227032.0,8371.0
7,5f4fea411034572e6687fb15,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599072833148.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,Pi,6.0,0,2,100,605,1.29,endTrial,False,0.0,False,199281.0,61564.0,130912.0,192476.0,6805.0
8,5f4feafb1034572e6687fb3f,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073019465.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,Pi,7.0,0,2,100,705,1.54,endTrial,False,0.0,False,175343.0,44806.0,128932.0,173738.0,1605.0
9,5f4febb61034572e6687fb6b,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073206262.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,C,8.0,0,2,100,805,1.79,endTrial,False,0.0,False,173447.0,45425.0,124564.0,169989.0,3458.0
10,5f4fec681034572e6687fbae,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073384406.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,L,9.0,0,3,100,905,2.04,endTrial,False,0.0,False,163079.0,52527.0,104832.0,157359.0,5720.0
11,5f4fed0d1034572e6687fbe9,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073549748.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,Pi,L,10.0,0,3,100,1005,2.29,endTrial,False,0.0,False,147952.0,37895.0,101502.0,139397.0,8555.0
12,5f4fedc71034572e6687fc2b,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073735104.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,Pi,C,11.0,0,3,100,1105,2.54,endTrial,False,0.0,False,165727.0,44137.0,111875.0,156012.0,9715.0
0,5f515b161034572e6687ff6f,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599167254977.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,vertical,horizontal,,0,practice,100,0,0.0,endTrial,True,1.0,False,,,,,
1,5f515c141034572e6687ffbd,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599167508200.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,C,Pi,0.0,0,0,87,87,0.15,endTrial,False,1.0,False,248312.0,115617.0,130955.0,246572.0,1740.0
2,5f515e4a1034572e66880084,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168074649.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,L,C,1.0,0,0,43,130,0.15,endTrial,False,1.0,False,561435.0,114327.0,413111.0,527438.0,33997.0
3,5f515ef71034572e668800c7,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168247968.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,L,Pi,2.0,0,0,87,217,0.3,endTrial,False,1.0,False,168302.0,67821.0,100311.0,168132.0,170.0
4,5f51601c1034572e6688012d,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168540505.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,C,L,3.0,0,1,50,267,0.3,endTrial,False,1.0,False,287211.0,109129.0,175684.0,284813.0,2398.0
5,5f5160c31034572e6688016a,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168707140.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,Pi,C,4.0,0,1,100,367,0.55,endTrial,False,1.0,False,158167.0,78514.0,78881.0,157395.0,772.0
6,5f51615d1034572e6688019c,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168861491.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,Pi,L,5.0,0,1,100,467,0.8,endTrial,False,1.0,False,144300.0,64208.0,79717.0,143925.0,375.0
7,5f51620f1034572e668801c5,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169039558.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,C,Pi,6.0,0,2,100,567,1.05,endTrial,False,1.0,False,166184.0,65872.0,98601.0,164473.0,1711.0
8,5f5163041034572e66880204,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169284751.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,L,Pi,7.0,0,2,100,667,1.3,endTrial,False,1.0,False,231775.0,103041.0,124531.0,227572.0,4203.0
9,5f5163d51034572e66880230,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169493885.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,L,C,8.0,0,2,100,767,1.55,endTrial,False,1.0,False,193057.0,83310.0,105032.0,188342.0,4715.0
10,5f51646a1034572e6688025f,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169642665.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,C,L,9.0,0,3,100,867,1.8,endTrial,False,1.0,False,130663.0,54540.0,68570.0,123110.0,7553.0
11,5f5164e01034572e66880288,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169760486.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,Pi,C,10.0,0,3,62,929,1.9,endTrial,False,1.0,False,112514.0,45946.0,57567.0,103513.0,9001.0
12,5f5165481034572e668802a7,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169864587.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,Pi,L,11.0,0,3,87,1016,2.05,endTrial,False,1.0,False,99268.0,65706.0,33234.0,98940.0,328.0
0,5f515d3d1034572e66880014,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599167805189.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,vertical,horizontal,,0,practice,25,0,0.0,endTrial,True,0.0,False,,,,,
1,5f515da71034572e66880039,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599167911566.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,vertical,horizontal,,0,practice,100,0,0.0,endTrial,True,0.0,False,,,,,
2,5f515f1a1034572e668800d3,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599168282501.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,C,Pi,0.0,0,0,87,87,0.15,endTrial,False,0.0,False,365550.0,152509.0,146362.0,298871.0,66679.0
3,5f51606d1034572e6688014a,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599168621892.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,L,C,1.0,0,0,75,162,0.25,endTrial,False,0.0,False,334056.0,120796.0,162920.0,283716.0,50340.0
4,5f51611d1034572e6688017f,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599168797045.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,L,Pi,2.0,0,0,56,218,0.25,endTrial,False,0.0,False,169085.0,93206.0,69230.0,162436.0,6649.0
5,5f5161cd1034572e668801b3,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599168973250.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,Pi,C,3.0,0,1,50,268,0.25,endTrial,False,0.0,False,169983.0,82002.0,75652.0,157654.0,12329.0
6,5f5163241034572e66880208,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599169316571.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,Pi,L,4.0,0,1,68,336,0.35,endTrial,False,0.0,False,336793.0,160763.0,145716.0,306479.0,30314.0
7,5f5164771034572e66880264,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599169655501.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,C,L,5.0,0,1,87,423,0.5,endTrial,False,0.0,False,333435.0,166769.0,145064.0,311833.0,21602.0
8,5f5165a11034572e668802b6,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599169953579.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,L,Pi,6.0,0,2,100,523,0.75,endTrial,False,0.0,False,290746.0,149584.0,131943.0,281527.0,9219.0
9,5f51665b1034572e668802ce,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170139420.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,C,Pi,7.0,0,2,100,623,1.0,endTrial,False,0.0,False,176929.0,68950.0,100154.0,169104.0,7825.0
10,5f51671d1034572e668802e7,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170333371.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,L,C,8.0,0,2,75,698,1.1,endTrial,False,0.0,False,188032.0,80994.0,100933.0,181927.0,6105.0
11,5f5167751034572e668802f8,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170421106.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,Pi,L,9.0,0,3,100,798,1.35,endTrial,False,0.0,False,78139.0,31762.0,42227.0,73989.0,4150.0
12,5f5167e01034572e66880309,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170528610.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,Pi,C,10.0,0,3,100,898,1.6,endTrial,False,0.0,False,97219.0,50445.0,43873.0,94318.0,2901.0
13,5f5168b41034572e6688031f,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170740311.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,C,L,11.0,0,3,100,998,1.85,endTrial,False,0.0,False,201000.0,103219.0,88538.0,191757.0,9243.0
0,5f5160571034572e6688013d,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599168599836.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,horizontal,vertical,,0,practice,100,0,0.0,endTrial,True,1.0,False,,,,,
1,5f51625e1034572e668801d6,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599169118543.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,C,Pi,0.0,0,0,75,75,0.1,endTrial,False,1.0,False,513701.0,160703.0,334260.0,494963.0,18738.0
2,5f5163fb1034572e66880239,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599169531008.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,L,Pi,1.0,0,0,25,100,0.1,endTrial,False,1.0,False,407575.0,165428.0,233297.0,398725.0,8850.0
3,5f5165061034572e6688028e,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599169798066.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,L,C,2.0,0,0,50,150,0.1,endTrial,False,1.0,False,262192.0,97736.0,158654.0,256390.0,5802.0
4,5f5166401034572e668802ca,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599170112428.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,C,L,3.0,0,1,81,231,0.25,endTrial,False,1.0,False,309520.0,42842.0,235532.0,278374.0,31146.0
5,5f5166ed1034572e668802e2,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599170285768.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,Pi,L,4.0,0,1,25,256,0.25,endTrial,False,1.0,False,168422.0,59726.0,106337.0,166063.0,2359.0
6,5f5167f41034572e6688030c,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599170548912.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,Pi,C,5.0,0,1,31,287,0.25,endTrial,False,1.0,False,258260.0,80145.0,169919.0,250064.0,8196.0
7,5f5169281034572e66880328,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599170856821.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,L,Pi,6.0,0,2,56,343,0.25,endTrial,False,1.0,False,303060.0,110368.0,177939.0,288307.0,14753.0
8,5f516a1a1034572e66880337,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171098507.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,C,Pi,7.0,0,2,25,368,0.25,endTrial,False,1.0,False,236777.0,79175.0,153762.0,232937.0,3840.0
9,5f516aa01034572e66880344,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171232900.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,L,C,8.0,0,2,56,424,0.25,endTrial,False,1.0,False,129373.0,40901.0,81085.0,121986.0,7387.0
10,5f516b1a1034572e6688034f,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171354115.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,Pi,C,9.0,0,3,56,480,0.25,endTrial,False,1.0,False,116330.0,41566.0,73681.0,115247.0,1083.0
11,5f516b7b1034572e6688035a,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171451057.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,C,L,10.0,0,3,31,511,0.25,endTrial,False,1.0,False,92033.0,20629.0,70756.0,91385.0,648.0
12,5f516baf1034572e66880364,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171503399.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,Pi,L,11.0,0,3,43,554,0.25,endTrial,False,1.0,False,47477.0,20219.0,26995.0,47214.0,263.0
0,5f4ffce71034572e6687fdc2,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077607189.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,horizontal,vertical,,0,practice,75,0,0.0,endTrial,True,0.0,False,,,,,
1,5f4ffd231034572e6687fdc7,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077667622.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,horizontal,vertical,,0,practice,100,0,0.0,endTrial,True,0.0,False,,,,,
2,5f4ffe411034572e6687fdd8,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077953307.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0.0,0,0,100,100,0.25,endTrial,False,0.0,False,280194.0,77945.0,181449.0,259394.0,20800.0
3,5f4fff5c1034572e6687fde9,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078236407.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1.0,0,0,68,168,0.35,endTrial,False,0.0,False,277930.0,68272.0,202052.0,270324.0,7606.0
4,5f5000731034572e6687fdfb,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078515616.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2.0,0,0,100,268,0.6,endTrial,False,0.0,False,273795.0,88821.0,176870.0,265691.0,8104.0
5,5f5001571034572e6687fe0a,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078743283.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,3.0,0,1,100,368,0.85,endTrial,False,0.0,False,222064.0,86025.0,130047.0,216072.0,5992.0
6,5f5002121034572e6687fe19,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078930547.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,4.0,0,1,100,468,1.1,endTrial,False,0.0,False,181608.0,60554.0,115554.0,176108.0,5500.0
7,5f5002bd1034572e6687fe28,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079101973.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,5.0,0,1,100,568,1.35,endTrial,False,0.0,False,165535.0,47017.0,112884.0,159901.0,5634.0
8,5f5003731034572e6687fe37,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079283096.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,6.0,0,2,100,668,1.6,endTrial,False,0.0,False,175174.0,59229.0,110870.0,170099.0,5075.0
9,5f5003ff1034572e6687fe46,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079423287.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,7.0,0,2,100,768,1.85,endTrial,False,0.0,False,134181.0,38337.0,89008.0,127345.0,6836.0
10,5f5004851034572e6687fe55,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079557469.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,8.0,0,2,100,868,2.1,endTrial,False,0.0,False,127978.0,41130.0,80889.0,122019.0,5959.0
11,5f5005081034572e6687fe64,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079688433.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,9.0,0,3,100,968,2.35,endTrial,False,0.0,False,124625.0,37141.0,81506.0,118647.0,5978.0
12,5f50058a1034572e6687fe73,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079818326.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10.0,0,3,100,1068,2.6,endTrial,False,0.0,False,123427.0,50428.0,66823.0,117251.0,6176.0
13,5f5005f71034572e6687fe82,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079927842.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11.0,0,3,100,1168,2.85,endTrial,False,0.0,False,102871.0,32761.0,64115.0,96876.0,5995.0
0,5f5912be1034572e668814b1,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599673022221.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,vertical,horizontal,,0,practice,100,0,0.0,endTrial,True,0.0,False,,,,,
1,5f5914031034572e66881504,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599673347786.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,L,Pi,0.0,0,0,62,62,0.1,endTrial,False,0.0,False,320366.0,149679.0,160680.0,310359.0,10007.0
2,5f5915141034572e66881566,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599673620618.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,L,C,1.0,0,0,93,155,0.25,endTrial,False,0.0,False,267799.0,101458.0,160488.0,261946.0,5853.0
3,5f5916451034572e668815f4,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599673925543.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,C,Pi,2.0,0,0,100,255,0.5,endTrial,False,0.0,False,299571.0,140709.0,151035.0,291744.0,7827.0
4,5f5917301034572e66881661,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599674160397.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,Pi,C,3.0,0,1,100,355,0.75,endTrial,False,0.0,False,229268.0,73039.0,125157.0,198196.0,31072.0
5,5f5917e31034572e668816c1,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599674339538.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,C,L,4.0,0,1,100,455,1.0,endTrial,False,0.0,False,173549.0,77952.0,91332.0,169284.0,4265.0
6,5f5918821034572e6688170b,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599674498277.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,Pi,L,5.0,0,1,100,555,1.25,endTrial,False,0.0,False,152920.0,69888.0,78050.0,147938.0,4982.0
7,5f59192a1034572e6688173a,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599674666118.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,L,C,6.0,0,2,100,655,1.5,endTrial,False,0.0,False,161794.0,69772.0,85251.0,155023.0,6771.0
8,5f5919c81034572e66881773,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599674824929.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,C,Pi,7.0,0,2,100,755,1.75,endTrial,False,0.0,False,152458.0,65170.0,83354.0,148524.0,3934.0
9,5f591aa41034572e668817b3,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599675044076.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,L,Pi,8.0,0,2,68,823,1.85,endTrial,False,0.0,False,214041.0,87235.0,123113.0,210348.0,3693.0
10,5f591b3e1034572e668817f4,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599675198096.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,C,L,9.0,0,3,100,923,2.1,endTrial,False,0.0,False,147730.0,51256.0,92876.0,144132.0,3598.0
11,5f591baa1034572e6688182a,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599675306773.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,Pi,C,10.0,0,3,100,1023,2.35,endTrial,False,0.0,False,102174.0,55424.0,43795.0,99219.0,2955.0
12,5f591bf81034572e66881851,pilot4b,0110-5784fec9-109a-4d7a-a343-4820f4d42144,1599675384598.0,3O6CYIULEH1LVF5ZZSVQQ69LZ1EWUR,Pi,L,11.0,0,3,100,1123,2.6,endTrial,False,0.0,False,71147.0,43198.0,23285.0,66483.0,4664.0
0,5f58169c1034572e66880c75,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599608476159.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,horizontal,vertical,,0,practice,100,0,0.0,endTrial,True,0.0,False,,,,,
1,5f58179b1034572e66880cc1,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599608731960.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,C,Pi,0.0,0,0,31,31,0.0,endTrial,False,0.0,False,251073.0,63785.0,172548.0,236333.0,14740.0
2,5f58180b1034572e66880cdb,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599608843760.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,L,C,1.0,0,0,37,68,0.0,endTrial,False,0.0,False,107809.0,37173.0,69782.0,106955.0,854.0
3,5f5818521034572e66880cec,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599608914331.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,L,Pi,2.0,0,0,56,124,0.0,endTrial,False,0.0,False,66511.0,26617.0,39388.0,66005.0,506.0
4,5f5818701034572e66880cf9,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599608944014.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,Pi,C,3.0,0,1,31,155,0.0,endTrial,False,0.0,False,25638.0,13884.0,11335.0,25219.0,419.0
5,5f5818971034572e66880d07,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599608983479.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,Pi,L,4.0,0,1,37,192,0.0,endTrial,False,0.0,False,35328.0,20929.0,13367.0,34296.0,1032.0
6,5f5819491034572e66880d23,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599609161053.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,C,L,5.0,0,1,68,260,0.1,endTrial,False,0.0,False,173266.0,30266.0,142677.0,172943.0,323.0
7,5f5819b71034572e66880d3d,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599609271809.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,C,Pi,6.0,0,2,31,291,0.1,endTrial,False,0.0,False,106627.0,29581.0,76690.0,106271.0,356.0
8,5f581a7d1034572e66880d73,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599609469149.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,L,Pi,7.0,0,2,100,391,0.35,endTrial,False,0.0,False,190993.0,56111.0,108173.0,164284.0,26709.0
9,5f581ac51034572e66880d88,pilot4b,0312-5a54cbf3-4d0e-484b-b7f8-ecb4b63910f7,1599609541090.0,3DI28L7YXEEB5ISAC4R0TYXOHU0E16,L,C,8.0,0,2,43,434,0.35,endTrial,False,0.0,False,67788.0,22258.0,44145.0,66403.0,1385.0
