Unnamed: 0,_id,score,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,eventType,trialScore,cumulativeScore,cumulativeBonus
0,5ef3a6159bd44a067577f505,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026069098.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,vertical,horizontal,practice,0,practice,endTrial,,,
1,5ef3a6c69bd44a067577f512,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026246902.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,L,Pi,0,0,0,endTrial,,,
2,5ef3a7349bd44a067577f51e,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026356676.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,L,C,1,0,0,endTrial,,,
3,5ef3a7739bd44a067577f529,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026419112.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,C,Pi,2,0,0,endTrial,,,
4,5ef3a7b69bd44a067577f533,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026486440.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,L,C,3,0,1,endTrial,,,
5,5ef3a7e09bd44a067577f53d,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026528840.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,C,Pi,4,0,1,endTrial,,,
6,5ef3a80b9bd44a067577f547,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026571610.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,L,Pi,5,0,1,endTrial,,,
7,5ef3a8339bd44a067577f551,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026611443.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,L,C,6,0,2,endTrial,,,
8,5ef3a8509bd44a067577f55b,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026640788.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,L,Pi,7,0,2,endTrial,,,
9,5ef3a86d9bd44a067577f565,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026669011.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,C,Pi,8,0,2,endTrial,,,
10,5ef3a8899bd44a067577f56f,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026697785.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,C,Pi,9,0,3,endTrial,,,
11,5ef3a8a49bd44a067577f579,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026724620.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,L,Pi,10,0,3,endTrial,,,
12,5ef3a8bf9bd44a067577f583,100.0,livetest0,1560-7c8a5938-8ca4-4d37-8a0d-a600a04650ce,1593026751837.0,33L7PJKHCKYV51US1KPA7UKWIPO8TH,L,C,11,0,3,endTrial,,,
0,5ef783a1ce2f7f58fcd0a354,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593279393386.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,vertical,horizontal,practice,0,practice,endTrial,25.0,0.0,0.0
1,5ef783c3ce2f7f58fcd0a35b,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593279427406.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,vertical,horizontal,practice,0,practice,endTrial,100.0,0.0,0.0
2,5ef784d6ce2f7f58fcd0a3a0,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593279702736.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,C,Pi,0,0,0,endTrial,87.0,87.0,0.06
3,5ef7859cce2f7f58fcd0a3d3,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593279900184.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,L,C,1,0,0,endTrial,100.0,187.0,0.16
4,5ef7863ece2f7f58fcd0a405,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280062979.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,L,Pi,2,0,0,endTrial,87.0,274.0,0.22
5,5ef786b6ce2f7f58fcd0a439,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280182554.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,Pi,C,3,0,1,endTrial,31.0,305.0,0.22
6,5ef78732ce2f7f58fcd0a477,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280306659.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,C,L,4,0,1,endTrial,68.0,373.0,0.24
7,5ef787b3ce2f7f58fcd0a4c2,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280435766.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,Pi,L,5,0,1,endTrial,31.0,404.0,0.24
8,5ef78819ce2f7f58fcd0a518,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280537877.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,L,C,6,0,2,endTrial,100.0,504.0,0.34
9,5ef78867ce2f7f58fcd0a556,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280615495.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,L,Pi,7,0,2,endTrial,100.0,604.0,0.43
10,5ef788b1ce2f7f58fcd0a58b,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280689573.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,C,Pi,8,0,2,endTrial,100.0,704.0,0.53
11,5ef788e9ce2f7f58fcd0a5b8,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280745959.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,C,L,9,0,3,endTrial,100.0,804.0,0.63
12,5ef78928ce2f7f58fcd0a5e6,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280808804.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,Pi,C,10,0,3,endTrial,100.0,904.0,0.73
13,5ef7895cce2f7f58fcd0a60c,,pilot0,1494-029e2297-bd3f-4cfe-be00-d06d36724e4e,1593280860813.0,3E47SOBEYUW78Q4UOK6BV9E6YCECIM,Pi,L,11,0,3,endTrial,100.0,1004.0,0.83
0,5ef783ecce2f7f58fcd0a363,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593279468265.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,vertical,horizontal,practice,0,practice,endTrial,100.0,0.0,0.0
1,5ef78546ce2f7f58fcd0a3c0,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593279814622.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,C,Pi,0,0,0,endTrial,93.0,93.0,0.06
2,5ef78607ce2f7f58fcd0a3f1,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280007856.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,L,Pi,1,0,0,endTrial,100.0,193.0,0.16
3,5ef7869bce2f7f58fcd0a42b,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280155026.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,L,C,2,0,0,endTrial,100.0,293.0,0.26
4,5ef786ebce2f7f58fcd0a456,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280235301.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,C,L,3,0,1,endTrial,100.0,393.0,0.36
5,5ef7873fce2f7f58fcd0a484,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280319186.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,Pi,L,4,0,1,endTrial,100.0,493.0,0.46
6,5ef7877cce2f7f58fcd0a4a2,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280380876.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,Pi,C,5,0,1,endTrial,100.0,593.0,0.55
7,5ef787b0ce2f7f58fcd0a4c0,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280432722.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,C,Pi,6,0,2,endTrial,100.0,693.0,0.65
8,5ef787e6ce2f7f58fcd0a4ef,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280486038.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,L,C,7,0,2,endTrial,100.0,793.0,0.75
9,5ef7880cce2f7f58fcd0a510,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280524601.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,L,Pi,8,0,2,endTrial,100.0,893.0,0.85
10,5ef78835ce2f7f58fcd0a52c,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280565100.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,Pi,C,9,0,3,endTrial,100.0,993.0,0.95
11,5ef7885cce2f7f58fcd0a54e,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280604867.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,Pi,L,10,0,3,endTrial,100.0,1093.0,1.05
12,5ef7888cce2f7f58fcd0a574,,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593280652652.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,C,L,11,0,3,endTrial,100.0,1193.0,1.15
0,5ef78436ce2f7f58fcd0a374,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279542898.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,horizontal,vertical,practice,0,practice,endTrial,25.0,0.0,0.0
1,5ef78468ce2f7f58fcd0a381,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279592011.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,horizontal,vertical,practice,0,practice,endTrial,75.0,0.0,0.0
2,5ef7849cce2f7f58fcd0a38e,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279644074.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,horizontal,vertical,practice,0,practice,endTrial,100.0,0.0,0.0
3,5ef7857cce2f7f58fcd0a3cb,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279868166.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,0,0,0,endTrial,81.0,81.0,0.06
4,5ef7867dce2f7f58fcd0a41c,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280125007.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1,0,0,endTrial,81.0,162.0,0.12
5,5ef78716ce2f7f58fcd0a46d,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280278995.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,Pi,2,0,0,endTrial,68.0,230.0,0.13
6,5ef787dece2f7f58fcd0a4e8,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280478331.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,3,0,1,endTrial,50.0,280.0,0.13
7,5ef788d7ce2f7f58fcd0a5ad,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280727622.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,C,4,0,1,endTrial,37.0,317.0,0.13
8,5ef789a3ce2f7f58fcd0a63b,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280931660.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,L,5,0,1,endTrial,62.0,379.0,0.15
9,5ef789e6ce2f7f58fcd0a663,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280998250.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,Pi,6,0,2,endTrial,43.0,422.0,0.15
10,5ef789ffce2f7f58fcd0a67c,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281023771.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,7,0,2,endTrial,31.0,453.0,0.15
11,5ef78a16ce2f7f58fcd0a693,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281046482.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,8,0,2,endTrial,31.0,484.0,0.15
12,5ef78a2fce2f7f58fcd0a6ab,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281071952.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,L,9,0,3,endTrial,12.0,496.0,0.15
13,5ef78a4ece2f7f58fcd0a6be,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281102169.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,C,10,0,3,endTrial,25.0,521.0,0.15
14,5ef78a61ce2f7f58fcd0a6d0,,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281121307.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,11,0,3,endTrial,43.0,564.0,0.15
0,5ef78661ce2f7f58fcd0a40f,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593280097113.0,3EICBYG648W331O062RB7AT6BR3CJY,horizontal,vertical,practice,0,practice,endTrial,50.0,0.0,0.0
1,5ef786ebce2f7f58fcd0a455,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593280235147.0,3EICBYG648W331O062RB7AT6BR3CJY,horizontal,vertical,practice,0,practice,endTrial,25.0,0.0,0.0
2,5ef7875dce2f7f58fcd0a48d,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593280349895.0,3EICBYG648W331O062RB7AT6BR3CJY,horizontal,vertical,practice,0,practice,endTrial,100.0,0.0,0.0
3,5ef788afce2f7f58fcd0a589,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593280687504.0,3EICBYG648W331O062RB7AT6BR3CJY,C,Pi,0,0,0,endTrial,100.0,100.0,0.1
4,5ef7899dce2f7f58fcd0a636,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593280925741.0,3EICBYG648W331O062RB7AT6BR3CJY,L,C,1,0,0,endTrial,100.0,200.0,0.2
5,5ef78ae8ce2f7f58fcd0a71d,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593281256958.0,3EICBYG648W331O062RB7AT6BR3CJY,L,Pi,2,0,0,endTrial,93.0,293.0,0.26
6,5ef78bdece2f7f58fcd0a77c,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593281502385.0,3EICBYG648W331O062RB7AT6BR3CJY,Pi,L,3,0,1,endTrial,93.0,386.0,0.32
7,5ef78d1cce2f7f58fcd0a7d2,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593281820390.0,3EICBYG648W331O062RB7AT6BR3CJY,Pi,C,4,0,1,endTrial,87.0,473.0,0.38
8,5ef78d9fce2f7f58fcd0a7ef,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593281951661.0,3EICBYG648W331O062RB7AT6BR3CJY,C,L,5,0,1,endTrial,100.0,573.0,0.48
9,5ef78e2bce2f7f58fcd0a81a,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593282091957.0,3EICBYG648W331O062RB7AT6BR3CJY,L,Pi,6,0,2,endTrial,100.0,673.0,0.57
10,5ef78ebcce2f7f58fcd0a84b,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593282236690.0,3EICBYG648W331O062RB7AT6BR3CJY,L,C,7,0,2,endTrial,100.0,773.0,0.68
11,5ef78f28ce2f7f58fcd0a881,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593282344297.0,3EICBYG648W331O062RB7AT6BR3CJY,C,Pi,8,0,2,endTrial,100.0,873.0,0.77
12,5ef78f91ce2f7f58fcd0a8b9,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593282449491.0,3EICBYG648W331O062RB7AT6BR3CJY,Pi,C,9,0,3,endTrial,100.0,973.0,0.87
13,5ef79002ce2f7f58fcd0a8fc,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593282562340.0,3EICBYG648W331O062RB7AT6BR3CJY,Pi,L,10,0,3,endTrial,100.0,1073.0,0.97
14,5ef79061ce2f7f58fcd0a93a,,pilot0,3878-afb0aafe-768b-485b-9e69-251a58fcf3ff,1593282657586.0,3EICBYG648W331O062RB7AT6BR3CJY,C,L,11,0,3,endTrial,100.0,1173.0,1.07
0,5ef7863ece2f7f58fcd0a403,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280062636.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,vertical,horizontal,practice,0,practice,endTrial,25.0,0.0,0.0
1,5ef78669ce2f7f58fcd0a412,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280105795.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,vertical,horizontal,practice,0,practice,endTrial,100.0,0.0,0.0
2,5ef78720ce2f7f58fcd0a471,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280288533.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,C,Pi,0,0,0,endTrial,100.0,100.0,0.1
3,5ef787b5ce2f7f58fcd0a4c8,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280437909.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,L,Pi,1,0,0,endTrial,93.0,193.0,0.16
4,5ef78826ce2f7f58fcd0a523,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280550174.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,L,C,2,0,0,endTrial,100.0,293.0,0.26
5,5ef7888cce2f7f58fcd0a575,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280652842.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,Pi,C,3,0,1,endTrial,100.0,393.0,0.36
6,5ef788dcce2f7f58fcd0a5b2,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280732458.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,Pi,L,4,0,1,endTrial,100.0,493.0,0.46
7,5ef7892ace2f7f58fcd0a5e7,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280810297.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,C,L,5,0,1,endTrial,100.0,593.0,0.55
8,5ef7897cce2f7f58fcd0a61e,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280892398.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,C,Pi,6,0,2,endTrial,100.0,693.0,0.65
9,5ef789c2ce2f7f58fcd0a648,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593280962373.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,L,Pi,7,0,2,endTrial,100.0,793.0,0.75
10,5ef789f7ce2f7f58fcd0a670,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593281015381.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,L,C,8,0,2,endTrial,100.0,893.0,0.85
11,5ef78a45ce2f7f58fcd0a6b4,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593281093947.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,Pi,L,9,0,3,endTrial,100.0,993.0,0.95
12,5ef78a80ce2f7f58fcd0a6de,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593281152617.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,C,L,10,0,3,endTrial,100.0,1093.0,1.05
13,5ef78ab9ce2f7f58fcd0a704,,pilot0,3300-92747c2e-ca2a-48cd-996a-54fde9f489be,1593281209841.0,3UXUOQ9OKIXMQRQ0LF6NYPY9KTIA7N,Pi,C,11,0,3,endTrial,100.0,1193.0,1.15
0,5ef786cece2f7f58fcd0a447,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593280206940.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,vertical,horizontal,practice,0,practice,endTrial,100.0,0.0,0.0
1,5ef78851ce2f7f58fcd0a544,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593280593964.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,C,Pi,0,0,0,endTrial,68.0,68.0,0.02
2,5ef78958ce2f7f58fcd0a608,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593280856562.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,L,C,1,0,0,endTrial,81.0,149.0,0.08
3,5ef78a05ce2f7f58fcd0a681,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281029534.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,L,Pi,2,0,0,endTrial,100.0,249.0,0.18
4,5ef78a8ace2f7f58fcd0a6e6,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281162419.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,C,L,3,0,1,endTrial,100.0,349.0,0.28
5,5ef78ac8ce2f7f58fcd0a70d,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281224898.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,Pi,C,4,0,1,endTrial,100.0,449.0,0.38
6,5ef78afdce2f7f58fcd0a728,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281277384.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,Pi,L,5,0,1,endTrial,100.0,549.0,0.48
7,5ef78b5cce2f7f58fcd0a744,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281372659.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,L,Pi,6,0,2,endTrial,100.0,649.0,0.57
8,5ef78b8ace2f7f58fcd0a759,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281418315.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,C,Pi,7,0,2,endTrial,100.0,749.0,0.68
9,5ef78bb5ce2f7f58fcd0a76a,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281461409.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,L,C,8,0,2,endTrial,100.0,849.0,0.77
10,5ef78be2ce2f7f58fcd0a781,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281506939.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,C,L,9,0,3,endTrial,100.0,949.0,0.87
11,5ef78c0ece2f7f58fcd0a795,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281550846.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,Pi,C,10,0,3,endTrial,100.0,1049.0,0.97
12,5ef78c3cce2f7f58fcd0a7a4,,pilot0,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1593281596530.0,30H4UDGLT6ICYY3PE4Q972KUE4DPMT,Pi,L,11,0,3,endTrial,100.0,1149.0,1.07
0,5ef787ccce2f7f58fcd0a4d7,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593280460355.0,32EYX73OY49GNJOD0YLK3713S84RUF,vertical,horizontal,practice,0,practice,endTrial,0.0,0.0,0.0
1,5ef78853ce2f7f58fcd0a546,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593280595046.0,32EYX73OY49GNJOD0YLK3713S84RUF,vertical,horizontal,practice,0,practice,endTrial,100.0,0.0,0.0
2,5ef78973ce2f7f58fcd0a619,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593280883138.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,0,0,0,endTrial,68.0,68.0,0.02
3,5ef78ac9ce2f7f58fcd0a710,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593281225273.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,1,0,0,endTrial,68.0,136.0,0.04
4,5ef78bface2f7f58fcd0a789,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593281530683.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,C,2,0,0,endTrial,93.0,229.0,0.1
5,5ef78cfdce2f7f58fcd0a7cc,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593281789562.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,3,0,1,endTrial,100.0,329.0,0.2
6,5ef78e00ce2f7f58fcd0a810,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282048566.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,4,0,1,endTrial,75.0,404.0,0.22
7,5ef78f19ce2f7f58fcd0a879,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282329083.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,5,0,1,endTrial,87.0,491.0,0.28
8,5ef78fe5ce2f7f58fcd0a8eb,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282533984.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,C,6,0,2,endTrial,100.0,591.0,0.38
9,5ef790cace2f7f58fcd0a962,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282762194.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7,0,2,endTrial,87.0,678.0,0.44
10,5ef79191ce2f7f58fcd0a988,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282961024.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8,0,2,endTrial,100.0,778.0,0.54
11,5ef79265ce2f7f58fcd0a999,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283173555.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9,0,3,endTrial,100.0,878.0,0.64
12,5ef792fcce2f7f58fcd0a9aa,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283324396.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10,0,3,endTrial,100.0,978.0,0.74
13,5ef79389ce2f7f58fcd0a9bb,,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283465510.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11,0,3,endTrial,100.0,1078.0,0.84
0,5ef78da9ce2f7f58fcd0a7f4,,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593281961141.0,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,horizontal,vertical,practice,0,practice,endTrial,25.0,0.0,0.0
1,5ef78df4ce2f7f58fcd0a80c,,pilot0,9387-db1af5ad-b089-48ad-a730-baee40f08177,1593282036964.0,3R0T90IZ1WCTCZYZYW68AX1QJZMCGU,horizontal,vertical,practice,0,practice,endTrial,25.0,0.0,0.0
